636 ,0.222661, -0.330400, -9.591172 
637 ,0.237026, -0.332794, -9.591172 
638 ,0.215478, -0.337582, -9.581595 
639 ,0.215478, -0.328006, -9.586383 
640 ,0.225055, -0.323217, -9.569624 
641 ,0.225055, -0.351948, -9.552865 
642 ,0.232238, -0.351948, -9.552865 
643 ,0.227449, -0.337582, -9.564836 
644 ,0.225055, -0.339977, -9.550470 
645 ,0.225055, -0.328006, -9.583989 
646 ,0.213084, -0.308852, -9.545682 
647 ,0.239420, -0.347159, -9.567230 
648 ,0.234632, -0.323217, -9.567230 
649 ,0.234632, -0.323217, -9.564836 
650 ,0.220267, -0.323217, -9.564836 
651 ,0.220267, -0.332794, -9.579201 
652 ,0.241814, -0.330400, -9.552865 
653 ,0.229843, -0.323217, -9.550470 
654 ,0.229843, -0.337582, -9.600749 
655 ,0.210690, -0.337582, -9.600749 
656 ,0.213084, -0.328006, -9.557653 
657 ,0.227449, -0.320823, -9.598354 
658 ,0.222661, -0.335188, -9.550470 
659 ,0.227449, -0.328006, -9.581595 
660 ,0.232238, -0.328006, -9.564836 
661 ,0.229843, -0.328006, -9.552865 
662 ,0.229843, -0.328006, -9.540894 
663 ,0.227449, -0.342371, -9.540894 
664 ,0.222661, -0.311246, -9.564836 
665 ,0.227449, -0.316035, -9.591172 
666 ,0.232238, -0.313640, -9.588778 
667 ,0.232238, -0.306458, -9.574412 
668 ,0.220267, -0.306458, -9.574412 
669 ,0.213084, -0.337582, -9.591172 
670 ,0.220267, -0.304064, -9.545682 
671 ,0.229843, -0.339977, -9.543288 
672 ,0.232238, -0.330400, -9.574412 
673 ,0.222661, -0.318429, -9.545682 
674 ,0.239420, -0.320823, -9.583989 
675 ,0.239420, -0.320823, -9.550470 
676 ,0.220267, -0.351948, -9.550470 
677 ,0.222661, -0.320823, -9.605537 
678 ,0.241814, -0.330400, -9.524134 
679 ,0.213084, -0.318429, -9.576807 
680 ,0.213084, -0.313640, -9.569624 
681 ,0.229843, -0.313640, -9.569624 
682 ,0.227449, -0.330400, -9.545682 
683 ,0.213084, -0.330400, -9.583989 
684 ,0.213084, -0.332794, -9.588778 
685 ,0.213084, -0.349553, -9.567230 
686 ,0.220267, -0.325611, -9.607931 
687 ,0.225055, -0.304064, -9.560047 
